record_no,syszone,use_type,inst_date,material,joint,joint_type,cathodic,diameter,length_ft
5661,542900,dist,1947-8-1,CI,Caulked,rigid,,10.000000000000000,549.355556859818000
5662,543100,dist,1938-6-1,CI,Caulked,rigid,,18.000000000000000,364.460665256664000
5663,541200,dist,1977-8-1,CI,Caulked,rigid,,10.000000000000000,351.642039758670000
5664,577900,dist,1945-11-1,CI,Caulked,rigid,Y,18.000000000000000,498.585149207392000
5665,573003,dist,1978-11-1,CI,Caulked,rigid,,19.000000000000000,1556.479866497470000
5666,571600,dist,1946-3-1,CI,Caulked,rigid,Y,11.000000000000000,518.105379555454000
5667,542200,dist,1963-11-1,DI,EQ joint,robust,,10.000000000000000,237.719476468405000
5668,543304,dist,1920-10-1,DI,EQ joint,robust,,10.000000000000000,92.387792732871400
5669,543304,dist,1971-7-1,STL,Arc-welded,robust,,5.000000000000000,36.476134216275500
5670,543304,dist,1969-12-1,CI,Caulked,rigid,Y,19.000000000000000,310.618573917074000
5671,542700,dist,1951-12-1,CI,Caulked,rigid,,12.000000000000000,1127.123709019880000
5672,542800,dist,2016-2-1,CI,Caulked,rigid,,3.000000000000000,277.604793142558000
5673,552200,dist,1956-6-1,CI,,,,12.000000000000000,123.901112390678000
5674,550101,dist,1958-9-1,CI,,,,3.000000000000000,343.034432688226000
5675,550101,dist,1930-3-1,DI,EQ joint,robust,,10.000000000000000,252.800108522712000
5676,570701,dist,1959-2-1,STL,,,Y,1.000000000000000,46.797020462252100
5677,980012,dist,1966-8-1,CI,Caulked,rigid,Y,22.000000000000000,440.965624158671000
5680,980012,dist,1964-4-1,CI,,,Y,12.000000000000000,257.078361531451000
5681,554406,dist,1914-6-1,DI,,,,1.000000000000000,401.842488800408000
5682,543100,dist,2002-12-1,STL,Gas welded,brittle,,5.000000000000000,1029.614281608110000
5683,574800,dist,1937-7-1,CI,Caulked,rigid,,14.000000000000000,542.490755605798000
5684,574800,dist,1979-4-1,CI,,,,11.000000000000000,97.007631159817700
5686,574800,dist,1958-9-1,CI,Caulked,rigid,Y,23.000000000000000,136.181279819032000
5687,554001,dist,1935-2-1,CI,Rubber Gasket,flexible,Y,5.000000000000000,451.707453938786000
5688,554001,dist,1959-9-1,STL,Arc-welded,robust,,16.000000000000000,444.590289549068000
5689,543100,dist,1987-2-1,CI,Rubber Gasket,flexible,,8.000000000000000,443.742766462009000
5690,553300,dist,1968-2-1,CI,Caulked,rigid,Y,9.000000000000000,245.004586571848000
5691,551801,dist,1902-5-1,DI,EQ joint,robust,,10.000000000000000,172.114846207797000
5692,553702,dist,1939-2-1,CI,Caulked,rigid,,5.000000000000000,177.591611913149000
5693,554514,dist,1948-3-1,CI,Caulked,rigid,,6.000000000000000,141.077256682743000
5694,570402,dist,1921-6-1,STL,Arc-welded,robust,Y,10.000000000000000,368.462145478165000
5695,542602,dist,1937-1-1,DI,,,,2.000000000000000,516.787445755833000
5696,542602,dist,1957-12-1,CI,,,,6.000000000000000,132.405762620821000
5697,542601,dist,1939-4-1,AC,B&S,rigid,,11.000000000000000,617.863292471939000
5698,551802,dist,1951-5-1,CI,Caulked,rigid,Y,4.000000000000000,132.942317276515000
5699,553201,dist,1969-2-1,CI,Rubber Gasket,flexible,,9.000000000000000,95.031913010141700
5700,551101,dist,1940-1-1,CI,,,Y,2.000000000000000,398.290132167558000
5701,554513,dist,1957-7-1,CI,Caulked,rigid,Y,10.000000000000000,77.140322683252800
5702,574500,dist,1961-11-1,DI,,,,10.000000000000000,885.777400349864000
5703,573800,dist,1926-4-1,CI,Caulked,rigid,,6.000000000000000,371.836775441197000
5704,573800,dist,1928-11-1,STL,Arc-welded,robust,,16.000000000000000,368.357092351143000
5705,543322,dist,1984-2-1,DI,EQ joint,robust,,9.000000000000000,354.005031777959000
5706,980025,dist,1930-12-1,CI,Rubber Gasket,flexible,,6.000000000000000,550.374449819279000
5707,543322,dist,1923-1-1,DI,EQ joint,robust,,19.000000000000000,556.884234368952000
5708,570402,dist,1975-1-1,CI,Rubber Gasket,flexible,,1.000000000000000,282.399486373724000
5709,555107,dist,1947-11-1,CI,Caulked,rigid,,17.000000000000000,33.915258673029400
5711,555212,dist,1914-6-1,STL,Arc-welded,robust,,3.000000000000000,426.795289598367000
5712,555107,dist,1987-1-1,CI,Caulked,rigid,,11.000000000000000,382.066159959387000
5713,551801,dist,1982-4-1,AC,,,,5.000000000000000,243.273698640249000
5714,551801,dist,1958-4-1,DI,,,,19.000000000000000,117.101710794224000
5715,574500,dist,1958-9-1,CI,,,,1.000000000000000,594.345780872841000
5716,553300,dist,1923-9-1,DI,,,,3.000000000000000,347.001359995838000
5717,570800,dist,1970-1-1,CI,Caulked,rigid,Y,4.000000000000000,525.612315624521000
5718,553300,dist,1960-1-1,CI,Rubber Gasket,flexible,,11.000000000000000,262.251384060014000
5719,570003,dist,1930-6-1,CI,Caulked,rigid,Y,6.000000000000000,665.887904055226000
5720,554516,dist,1966-7-1,CI,Caulked,rigid,,7.000000000000000,228.394498212939000
5721,555105,dist,1914-7-1,DI,,,,15.000000000000000,134.627444690623000
5723,554516,dist,1952-4-1,CI,Caulked,rigid,,6.000000000000000,262.370847141072000
5724,554802,dist,1948-7-1,AC,,,,1.000000000000000,352.851249730482000
5725,555202,dist,1982-3-1,DI,EQ joint,robust,,2.000000000000000,287.536159257372000
5726,555107,dist,1973-8-1,DI,EQ joint,robust,,10.000000000000000,247.947516010902000
5727,552602,dist,1966-1-1,CI,Caulked,rigid,Y,2.000000000000000,393.432931071606000
5728,541801,dist,1956-1-1,CI,Caulked,rigid,,2.000000000000000,478.242400963722000
5729,553504,dist,1906-7-1,AC,,,,11.000000000000000,354.194534163400000
5730,541802,dist,1931-12-1,CI,Caulked,rigid,,10.000000000000000,910.641672971278000
5732,570403,dist,1938-8-1,CI,Caulked,rigid,,9.000000000000000,232.753450661659000
5733,554516,dist,1950-3-1,HDPE,Fused,robust,,17.000000000000000,79.488346832968100
5735,540502,dist,1903-6-1,CI,Caulked,rigid,,4.000000000000000,374.505153573833000
5736,541500,dist,1957-1-1,CI,,,,11.000000000000000,353.839156152152000
5737,542105,dist,1942-11-1,CI,Caulked,rigid,Y,1.000000000000000,408.232254542450000
5738,573402,dist,1982-10-1,CI,Caulked,rigid,,1.000000000000000,76.132027954808300
5739,571504,dist,1971-2-1,CI,,,Y,9.000000000000000,818.529234850968000
5741,551203,dist,1971-5-1,CI,Caulked,rigid,,9.000000000000000,760.499882592191000
5742,577602,dist,1949-6-1,CI,,,Y,2.000000000000000,785.583350345741000
5743,543322,dist,1971-6-1,DI,EQ joint,robust,,2.000000000000000,399.795252085623000
5744,543322,dist,1916-3-1,AC,,,,10.000000000000000,635.710775262936000
5745,551300,dist,1983-3-1,CI,Caulked,rigid,,5.000000000000000,80.440683238140300
5746,553000,dist,1920-9-1,CI,Caulked,rigid,,3.000000000000000,167.485167684907000
5747,570504,dist,1954-10-1,CI,Caulked,rigid,Y,13.000000000000000,807.426554198974000
5748,570502,dist,1937-10-1,DI,,,,11.000000000000000,276.503062802659000
5749,535901,dist,1941-12-1,CI,Caulked,rigid,,3.000000000000000,603.799066777652000
5750,540202,dist,1953-3-1,CI,Caulked,rigid,Y,11.000000000000000,189.926531382252000
5751,574902,dist,1940-8-1,CI,Rubber Gasket,flexible,,8.000000000000000,277.007843026570000
5752,571701,dist,1951-11-1,STL,Gas welded,brittle,,4.000000000000000,602.118374427085000
5753,542800,dist,1945-2-1,AC,B&S,rigid,,9.000000000000000,1027.188959559420000
5754,542602,dist,1981-12-1,CI,Caulked,rigid,,8.000000000000000,857.016623656315000
5755,573800,dist,1998-6-1,CI,Caulked,rigid,,4.000000000000000,315.616690989439000
5756,573700,dist,1937-1-1,CI,,,,6.000000000000000,181.668723432923000
5757,573601,dist,1976-6-1,CI,Caulked,rigid,,9.000000000000000,228.964236205414000
5759,573601,dist,1984-11-1,CI,Caulked,rigid,,1.000000000000000,308.377053315113000
5760,574602,dist,1969-12-1,CI,Caulked,rigid,Y,1.000000000000000,33.400028996696000
5761,554514,dist,2002-8-1,CI,Caulked,rigid,,11.000000000000000,72.261584300696200
5762,541003,dist,1960-11-1,DI,EQ joint,robust,,8.000000000000000,229.079315715960000
5763,554514,dist,1946-1-1,CI,Caulked,rigid,Y,7.000000000000000,176.788031886929000
5764,570701,dist,1955-11-1,CI,Caulked,rigid,,4.000000000000000,47.101819545972600
5765,543306,dist,1975-10-1,STL,Arc-welded,robust,,21.000000000000000,122.546968033215000
5766,554513,dist,1922-10-1,CI,Caulked,rigid,,14.000000000000000,79.255866109022300
5767,543305,dist,1976-12-1,CI,,,,3.000000000000000,207.718977285930000
5768,544001,dist,1926-6-1,CI,,,Y,12.000000000000000,810.968096984245000
5769,541603,dist,1988-9-1,CI,Caulked,rigid,,6.000000000000000,2866.991697103870000
5770,541603,trunk,1934-10-1,STL,Arc-welded,robust,Y,65.000000000000000,3104.308159641350000
5771,542800,dist,1979-12-1,AC,B&S,rigid,,11.000000000000000,803.409657076032000
5772,543000,dist,1924-12-1,STL,Arc-welded,robust,Y,2.000000000000000,584.841751018039000
5773,543100,dist,1994-8-1,CI,Caulked,rigid,,11.000000000000000,257.078258102712000
5774,540202,dist,1964-11-1,CI,,,,14.000000000000000,178.849539234494000
5775,540203,dist,1957-8-1,CI,Caulked,rigid,Y,6.000000000000000,450.947722279904000
5776,540501,dist,1949-5-1,CI,Caulked,rigid,Y,2.000000000000000,220.532437443746000
5777,542501,dist,1978-10-1,CI,Caulked,rigid,,11.000000000000000,44.259739385828800
5778,574800,dist,1918-1-1,CI,,,,5.000000000000000,259.046212080683000
5779,574800,dist,1941-8-1,CI,Caulked,rigid,Y,11.000000000000000,201.336821710952000
5780,570003,dist,1939-7-1,STL,,,Y,7.000000000000000,160.435389825702000
5781,570001,dist,1953-12-1,CI,Caulked,rigid,Y,6.000000000000000,223.397528850472000
5782,554516,dist,1959-5-1,CI,Caulked,rigid,,7.000000000000000,163.783791620473000
5783,555211,dist,1950-8-1,DI,,,,2.000000000000000,434.909848374206000
5784,554515,dist,1950-7-1,CI,Caulked,rigid,Y,7.000000000000000,86.651312153429800
5785,554519,dist,1933-1-1,CI,Caulked,rigid,Y,5.000000000000000,318.470116971594000
5786,541300,dist,1943-9-1,CI,,,Y,23.000000000000000,668.189196678912000
5787,572201,dist,1990-9-1,CI,Caulked,rigid,,7.000000000000000,310.908628621196000
5788,554516,dist,1988-12-1,STL,,,,16.000000000000000,235.265152861916000
5789,551501,dist,1941-1-1,DI,Rubber Gasket,flexible,,11.000000000000000,49.988737039957200
5790,577800,dist,1929-5-1,CI,Caulked,rigid,,17.000000000000000,1048.390026563360000
5791,542402,dist,1961-1-1,STL,Arc-welded,robust,Y,4.000000000000000,2251.319984358400000
5792,980002,trunk,1958-5-1,STL,Gas welded,brittle,,37.000000000000000,315.788025656555000
5793,571504,dist,1964-6-1,CI,Caulked,rigid,,6.000000000000000,555.638178223703000
5794,571900,dist,1952-8-1,DI,EQ joint,robust,,11.000000000000000,822.783646814739000
5795,571504,dist,2005-9-1,CI,,,,4.000000000000000,73.685302373385000
5796,571504,dist,1978-11-1,CI,Caulked,rigid,,2.000000000000000,148.496668590629000
5797,570100,dist,2005-2-1,AC,B&S,rigid,,7.000000000000000,426.069069702690000
5798,555202,dist,1958-8-1,CI,Caulked,rigid,Y,8.000000000000000,382.331601873564000
5799,555202,dist,1999-10-1,STL,Arc-welded,robust,,21.000000000000000,30.396073277149600
5800,570204,dist,1957-6-1,CI,Caulked,rigid,,8.000000000000000,806.326072853359000
5802,570502,dist,1928-6-1,DI,EQ joint,robust,,15.000000000000000,277.662666901207000
5803,570305,dist,1958-4-1,DI,,,,7.000000000000000,95.728318785072000
5804,570504,dist,1985-9-1,CI,Rubber Gasket,flexible,,20.000000000000000,1245.261387396820000
5805,551402,dist,1937-6-1,CI,Caulked,rigid,,5.000000000000000,188.725719918575000
5806,540501,dist,1914-12-1,CONC,,,,15.000000000000000,88.423452615799900
5807,541100,dist,1999-8-1,CI,,,,19.000000000000000,598.269743107567000
5808,550301,dist,1916-5-1,CI,,,,11.000000000000000,23.329392897196400
5809,550301,dist,1994-3-1,CI,,,,3.000000000000000,151.656450320190000
5810,571504,dist,1942-11-1,STL,Arc-welded,robust,,17.000000000000000,128.710053285126000
5811,573300,dist,1976-12-1,DI,Rubber Gasket,flexible,,8.000000000000000,75.597828152457600
5812,570503,dist,1950-8-1,STL,,,Y,6.000000000000000,804.112436394979000
5813,570502,dist,1973-11-1,STL,,,,6.000000000000000,809.633290702033000
5814,570306,dist,1924-7-1,DI,,,,2.000000000000000,413.776029143504000
5815,570306,dist,1924-11-1,AC,B&S,rigid,,8.000000000000000,291.639490073713000
5816,570901,dist,1982-1-1,CI,Caulked,rigid,,5.000000000000000,382.981243482556000
5817,554801,dist,1972-11-1,CI,Caulked,rigid,,24.000000000000000,674.409627210949000
5818,554519,dist,1969-10-1,CI,Caulked,rigid,,4.000000000000000,347.078808486182000
5819,550301,dist,1924-11-1,CI,,,Y,3.000000000000000,511.614622952255000
5820,550301,dist,1963-8-1,CI,Caulked,rigid,,1.000000000000000,54.498983080518200
5822,570305,dist,1932-9-1,CI,Rubber Gasket,flexible,Y,10.000000000000000,110.320309310315000
5823,554513,dist,1971-9-1,AC,,,,24.000000000000000,122.203499457951000
5824,110113,trunk,1948-5-1,STL,Arc-welded,robust,,41.000000000000000,4361.213563037870000
5825,543321,dist,1965-2-1,CI,Caulked,rigid,,5.000000000000000,74.530186448367200
5826,541500,dist,1928-9-1,CI,,,Y,15.000000000000000,766.528756289806000
5827,541401,dist,1981-3-1,DI,EQ joint,robust,,10.000000000000000,1391.249523087220000
5828,541402,dist,1970-11-1,STL,,,Y,7.000000000000000,1010.544677204540000
5829,542601,dist,1970-6-1,CI,,,,2.000000000000000,424.173711743198000
5830,572201,trunk,1974-12-1,STL,,,,67.000000000000000,80.681882127978200
5831,572201,trunk,1981-6-1,DI,EQ joint,robust,,59.000000000000000,286.895198182843000
5832,542601,dist,1931-9-1,CI,Caulked,rigid,Y,22.000000000000000,912.455986910199000
5833,543203,dist,1952-8-1,STL,Gas welded,brittle,,4.000000000000000,75.802809118883600
5834,543203,dist,1983-2-1,STL,Arc-welded,robust,,14.000000000000000,258.755910585098000
5835,542402,dist,1953-11-1,DI,EQ joint,robust,,9.000000000000000,41.060430688511500
5837,543203,trunk,1942-2-1,STL,Gas welded,brittle,,41.000000000000000,50.889147255751500
5838,543203,trunk,1921-2-1,CONC,,,,36.000000000000000,2205.046143391250000
5839,543305,trunk,1921-12-1,STL,Gas welded,brittle,,45.000000000000000,148.164478964308000
5840,543305,dist,1937-5-1,CI,Caulked,rigid,Y,7.000000000000000,146.300622878511000
5841,543305,dist,1920-4-1,CI,Caulked,rigid,,3.000000000000000,73.623473158074600
5842,543305,trunk,1970-10-1,STL,Arc-welded,robust,Y,66.000000000000000,516.736371903121000
5843,572201,dist,1958-3-1,AC,B&S,rigid,,3.000000000000000,137.636690880933000
5844,573101,dist,1940-7-1,DI,EQ joint,robust,,12.000000000000000,1610.741472258410000
5845,577900,dist,1967-4-1,CI,Caulked,rigid,,10.000000000000000,376.444765514864000
5846,577900,dist,1936-6-1,STL,,,,1.000000000000000,1713.095208275420000
5847,572201,dist,1966-3-1,CI,Caulked,rigid,Y,1.000000000000000,360.181436878167000
5848,572202,trunk,1952-4-1,CONC,,,,56.000000000000000,496.437949192112000
5849,571701,dist,1964-10-1,DI,Rubber Gasket,flexible,,2.000000000000000,910.580308472583000
5850,543305,dist,1950-5-1,CI,Rubber Gasket,flexible,,20.000000000000000,66.566882953192100
5851,543305,dist,1953-8-1,CI,Rubber Gasket,flexible,,9.000000000000000,273.721762414692000
5852,543305,trunk,1975-11-1,STL,Gas welded,brittle,,59.000000000000000,297.346930233145000
5853,543305,trunk,1983-6-1,CONC,,,,58.000000000000000,947.381689112047000
5854,543305,trunk,1962-1-1,CONC,Rubber Gasket,robust,,49.000000000000000,70.911687486496900
5855,571701,trunk,1934-9-1,STL,Arc-welded,robust,Y,65.000000000000000,112.612838008048000
5856,571701,trunk,1974-4-1,STL,,,,25.000000000000000,128.905009523312000
5857,571704,dist,1948-5-1,DI,EQ joint,robust,,3.000000000000000,60.599210824328700
5858,571502,dist,1984-12-1,AC,B&S,rigid,,5.000000000000000,11.922531304486100
5859,571502,dist,1944-12-1,CI,Caulked,rigid,Y,11.000000000000000,85.636318170015900
5860,571704,dist,1987-8-1,CI,Caulked,rigid,,2.000000000000000,115.054573417039000
5861,553701,dist,2013-11-1,AC,B&S,rigid,,12.000000000000000,2729.577897520360000
5862,980011,trunk,1897-9-1,STL,Gas welded,brittle,Y,29.000000000000000,20.632960787264100
5863,575401,trunk,1936-8-1,STL,Arc-welded,robust,,40.000000000000000,115.045497852520000
5864,578000,dist,1970-10-1,CI,,,Y,16.000000000000000,1605.349412007040000
5865,540000,trunk,1961-8-1,CONC,,,,71.000000000000000,405.456096797554000
5866,536104,trunk,1947-2-1,CONC,,,,62.000000000000000,68.792955912711700
5867,536104,trunk,1921-5-1,STL,Gas welded,brittle,Y,59.000000000000000,111.703215449487000
5868,536201,trunk,1921-10-1,CONC,,,,52.000000000000000,130.183653983160000
5869,536102,trunk,1968-10-1,CONC,,,,66.000000000000000,313.285708063224000
5870,544002,dist,1965-1-1,CI,,,,3.000000000000000,44.357678487695100
5871,572301,dist,1960-10-1,CI,Caulked,rigid,,12.000000000000000,197.084691448180000
5872,570001,dist,1974-12-1,AC,B&S,rigid,,6.000000000000000,737.675379129053000
5873,554201,dist,1975-4-1,CI,Caulked,rigid,,11.000000000000000,4167.274409264210000
5874,570003,dist,1940-11-1,CI,Caulked,rigid,,10.000000000000000,414.564985974311000
5876,570002,dist,1950-1-1,CI,Caulked,rigid,,3.000000000000000,841.901486062399000
5879,570002,dist,1946-4-1,CI,Caulked,rigid,Y,12.000000000000000,822.247649088163000
5880,570002,dist,1954-11-1,CI,Caulked,rigid,,4.000000000000000,171.504371579737000
5881,570002,dist,1944-6-1,CI,Caulked,rigid,,5.000000000000000,822.593172083726000
5883,570002,dist,1944-4-1,STL,Gas welded,brittle,Y,24.000000000000000,822.184635502418000
5884,570002,dist,2000-1-1,STL,Gas welded,brittle,,19.000000000000000,842.084935467007000
5885,570002,dist,1963-10-1,DI,,,,12.000000000000000,256.318484276198000
5886,570003,dist,1950-4-1,AC,B&S,rigid,,9.000000000000000,19.552645634882200
5887,570800,dist,2008-12-1,CI,Caulked,rigid,,7.000000000000000,1425.459208368540000
5888,571202,dist,1913-7-1,CI,Rubber Gasket,flexible,,11.000000000000000,428.506879645587000
5889,571202,dist,1956-11-1,CI,Rubber Gasket,flexible,,5.000000000000000,428.506879646358000
5890,570902,dist,1946-6-1,DI,Rubber Gasket,flexible,,5.000000000000000,27.572111284036600
5891,570003,dist,1967-2-1,CI,Rubber Gasket,flexible,Y,7.000000000000000,821.372235064614000
5892,570902,dist,1920-10-1,DI,Rubber Gasket,flexible,,9.000000000000000,712.211440722000000
5894,570902,dist,1988-9-1,CI,Caulked,rigid,,8.000000000000000,136.086892836363000
5895,570800,dist,1961-4-1,CI,Caulked,rigid,Y,15.000000000000000,454.984384887176000
5896,555002,dist,1968-12-1,CI,Caulked,rigid,Y,22.000000000000000,79.537142548328300
5897,570902,dist,1966-6-1,CI,Caulked,rigid,Y,11.000000000000000,402.625895739934000
5898,551101,dist,1957-4-1,AC,B&S,rigid,,6.000000000000000,630.574333692884000
5899,571101,dist,1929-1-1,DI,,,,7.000000000000000,1191.818907404950000
5900,571101,dist,1976-10-1,AC,B&S,rigid,,2.000000000000000,502.539127686142000
5901,570902,dist,1965-5-1,DI,,,,3.000000000000000,1267.001373929110000
5902,570902,dist,1968-2-1,CI,Caulked,rigid,Y,3.000000000000000,393.378500371565000
5903,570902,dist,1989-2-1,CI,,,,12.000000000000000,1430.159383532590000
5904,570902,dist,1951-7-1,AC,B&S,rigid,,6.000000000000000,537.791477568544000
5905,570902,dist,1955-12-1,STL,Arc-welded,robust,,3.000000000000000,733.492175749453000
5906,570902,dist,1973-6-1,CI,,,,2.000000000000000,43.693090585958700
5907,570002,dist,1918-10-1,CI,Caulked,rigid,,6.000000000000000,645.128713229729000
5909,570002,dist,2010-3-1,CI,Caulked,rigid,,11.000000000000000,427.621342311645000
5910,570800,dist,1940-4-1,STL,,,,7.000000000000000,3538.337352627630000
5911,574400,dist,1896-2-1,AC,B&S,rigid,,9.000000000000000,644.698105078019000
5912,574400,dist,1925-10-1,CI,Caulked,rigid,Y,10.000000000000000,48.820148937520500
5913,574300,dist,1943-6-1,CI,Caulked,rigid,Y,10.000000000000000,38.903558304712300
5914,574100,dist,1985-6-1,CI,Caulked,rigid,,12.000000000000000,350.052808182797000
5915,554204,dist,1963-12-1,CI,,,Y,18.000000000000000,944.300478782520000
5916,554203,dist,1992-8-1,CI,Caulked,rigid,,5.000000000000000,99.773749777499100
5917,554406,dist,1945-3-1,AC,B&S,rigid,,9.000000000000000,622.445316809728000
5918,554203,dist,1893-2-1,CI,Rubber Gasket,flexible,,12.000000000000000,422.008473184943000
